Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8248945,WHS4_154,COUNTRY,PRY,AMR,Americas,YEAR,2014,,,,,,,,,78.3,78.3,,,WHO/PAHO; 2016.,2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
5705634,WHS4_154,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,1990,,,,,,,,,67.1,67.1,,,DHS 1990.,2025-09-26T14:12:09Z,1985-1990,1985-01-01,1990-12-31
5737261,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2006,,,,,,,,,68,68,,,"Ministry of Labour, Health and Social Affairs of Georgia; 2012.",2025-09-26T14:12:09Z,2006,2006-01-01,2006-12-31
1328663,WHS4_154,COUNTRY,SVK,EUR,Europe,YEAR,2013,,,,,,,,,96,96,,,"National Health Information Center, Slovak Republic, 2023",2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
9574748,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2003,,,,,,,,,87,87,,,"Ministerio de Salud Pública [Ministry of Public Health, Uruguay]; 2016.",2025-09-26T14:12:09Z,2003,2003-01-01,2003-12-31
9739557,WHS4_154,COUNTRY,GUY,AMR,Americas,YEAR,2014,,,,,,,,,86.7,86.7,,,MICS 2014.,2025-09-26T14:12:09Z,2012-2014,2012-01-01,2014-12-31
6542456,WHS4_154,COUNTRY,GUY,AMR,Americas,YEAR,2015,,,,,,,,,92.9,92.9,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
9866465,WHS4_154,COUNTRY,FRA,EUR,Europe,YEAR,2010,,,,,,,,,98.9,98.9,,,"Blondel B, Kermarrec M (Institut National de la santé et de la recherche médicale/INSERM [France]); 2011.",2025-09-26T14:12:09Z,2010,2010-01-01,2010-12-31
8724419,WHS4_154,COUNTRY,ISL,EUR,Europe,YEAR,2018,,,,,,,,,98.7,98.7,,,Icelandic Medical Birth Registry 2018,2025-09-26T14:12:09Z,2018,2018-01-01,2018-12-31
5534331,WHS4_154,COUNTRY,BDI,AFR,Africa,YEAR,2022,,,,,,,,,36.1,36.1,,,Annuaire des Statistisques Sanitaires 2022.,2025-09-26T14:12:09Z,2022,2022-01-01,2022-12-31
9447957,WHS4_154,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2010,,,,,,,,,23.4,23.4,,,"National Institute of Population Research and Training (NIPORT), MEASURE Evaluation, icddr,b [Bangladesh]; 2012.",2025-09-26T14:12:09Z,2007-2010,2007-01-01,2010-12-31
2318871,WHS4_154,COUNTRY,GMB,AFR,Africa,YEAR,2018,,,,,,,,,75.6,75.6,,,MICS 2018.,2025-09-26T14:12:09Z,2016-2018,2016-01-01,2018-12-31
7754457,WHS4_154,COUNTRY,PRY,AMR,Americas,YEAR,2016,,,,,,,,,93.6,93.6,,,MICS 2016.,2025-09-26T14:12:09Z,2014-2016,2014-01-01,2016-12-31
7564096,WHS4_154,COUNTRY,MKD,EUR,Europe,YEAR,2011,,,,,,,,,93.9,93.9,,,MICS 2011.,2025-09-26T14:12:09Z,2009-2011,2009-01-01,2011-12-31
6276229,WHS4_154,COUNTRY,MWI,AFR,Africa,YEAR,2014,,,,,,,,,44.7,44.7,,,MICS 2014. (MICS MDG Endline Survey).,2025-09-26T14:12:09Z,2011-2014,2011-01-01,2014-12-31
7024640,WHS4_154,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,100,100,,,Ministry of Health [Bahrain]; 2014.,2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
2465049,WHS4_154,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2014,,,,,,,,,31.2,31.2,,,DHS 2014.,2025-09-26T14:12:09Z,2011-2014,2011-01-01,2014-12-31
7608450,WHS4_154,COUNTRY,USA,AMR,Americas,YEAR,1995,,,,,,,,,92.1,92.1,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,1995,1995-01-01,1995-12-31
3251747,WHS4_154,COUNTRY,GMB,AFR,Africa,YEAR,2010,,,,,,,,,72,72,,,MICS 2010.,2025-09-26T14:12:09Z,2008-2010,2008-01-01,2010-12-31
8718179,WHS4_154,COUNTRY,GHA,AFR,Africa,YEAR,2018,,,,,,,,,85,85,,,MICS 2017-2018.,2025-09-26T14:12:09Z,2015-2018,2015-01-01,2018-12-31
9175445,WHS4_154,COUNTRY,SGP,WPR,Western Pacific,YEAR,2012,,,,,,,,,96.3,96.3,,,Government administrative databases for outpatient and birth records - Singapore; 2023.,2025-09-26T14:12:09Z,2012,2012-01-01,2012-12-31
9352899,WHS4_154,COUNTRY,PER,AMR,Americas,YEAR,2000,,,,,,,,,69,69,,,DHS 2000.,2025-09-26T14:12:09Z,1995-2000,1995-01-01,2000-12-31
4576969,WHS4_154,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2016,,,,,,,,,69.4,69.4,,,DHS 2016.,2025-09-26T14:12:09Z,2011-2016,2011-01-01,2016-12-31
377234,WHS4_154,COUNTRY,PAN,AMR,Americas,YEAR,2020,,,,,,,,,88.2,88.2,,,Public sector only. WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2020,2020-01-01,2020-12-31
3835276,WHS4_154,COUNTRY,POL,EUR,Europe,YEAR,2014,,,,,,,,,87.3,87.26837356,,,MoH 2021,2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
2706108,WHS4_154,COUNTRY,USA,AMR,Americas,YEAR,2012,,,,,,,,,96.6,96.6,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2012,2012-01-01,2012-12-31
2928249,WHS4_154,COUNTRY,COL,AMR,Americas,YEAR,2022,,,,,,,,,84.1,84.1,,,PLISA Health Information Platform; 2025.,2025-09-26T14:12:09Z,2022,2022-01-01,2022-12-31
428026,WHS4_154,COUNTRY,PER,AMR,Americas,YEAR,2008,,,,,,,,,91.6,91.6,,,DHS 2007-2008 (Continuous).,2025-09-26T14:12:09Z,2002-2008,2002-01-01,2008-12-31
2858546,WHS4_154,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2009,,,,,,,,,93.5,93.5,,,MICS 2009.,2025-09-26T14:12:09Z,2007-2009,2007-01-01,2009-12-31
3067626,WHS4_154,COUNTRY,BEN,AFR,Africa,YEAR,2006,,,,,,,,,60.5,60.5,,,DHS 2006.,2025-09-26T14:12:09Z,2001-2006,2001-01-01,2006-12-31
3093030,WHS4_154,COUNTRY,BLR,EUR,Europe,YEAR,2019,,,,,,,,,99.9,99.9,,,MICS 2019.,2025-09-26T14:12:09Z,2017-2019,2017-01-01,2019-12-31
6339522,WHS4_154,COUNTRY,PER,AMR,Americas,YEAR,2016,,,,,,,,,96,96,,,DHS 2016.,2025-09-26T14:12:09Z,2011-2016,2011-01-01,2016-12-31
1519303,WHS4_154,COUNTRY,MRT,AFR,Africa,YEAR,1991,,,,,,,,,7.8,7.8,,,"3 or more visits. National Statistical Office [Mauritania], League of Arab States; 1992.",2025-09-26T14:12:09Z,1985-1991,1985-01-01,1991-12-31
8344174,WHS4_154,COUNTRY,POL,EUR,Europe,YEAR,2019,,,,,,,,,79.2,79.236338995,,,MoH 2021,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
8851463,WHS4_154,COUNTRY,FIN,EUR,Europe,YEAR,2004,,,,,,,,,99.3,99.3,,,National Institute for Health and Welfare (THL) [Finland]; 2017.,2025-09-26T14:12:09Z,2004,2004-01-01,2004-12-31
7500819,WHS4_154,COUNTRY,URY,AMR,Americas,YEAR,2013,,,,,,,,,76.8,76.8,,,MICS 2013.,2025-09-26T14:12:09Z,2011-2013,2011-01-01,2013-12-31
4475561,WHS4_154,COUNTRY,GNB,AFR,Africa,YEAR,2010,,,,,,,,,67.6,67.6,,,MICS 2010.,2025-09-26T14:12:09Z,2008-2010,2008-01-01,2010-12-31
9416510,WHS4_154,COUNTRY,BWA,AFR,Africa,YEAR,2007,,,,,,,,,73.3,73.3,,,BFHS IV 2007.,2025-09-26T14:12:09Z,2005-2007,2005-01-01,2007-12-31
6993043,WHS4_154,COUNTRY,MMR,SEAR,South-East Asia,YEAR,1997,,,,,,,,,36.6,36.6,,,"Ministry of Immigration and Population [Myanmar], UNFPA; 2004.",2025-09-26T14:12:09Z,1992-1997,1992-01-01,1997-12-31
3765829,WHS4_154,COUNTRY,NIC,AMR,Americas,YEAR,2019,,,,,,,,,92.5,92.5,,,Public sector only. WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
5452241,WHS4_154,COUNTRY,ATG,AMR,Americas,YEAR,2017,,,,,,,,,83.3,83.3,,,WHO/PAHO; 2019.,2025-09-26T14:12:09Z,2017,2017-01-01,2017-12-31
8972271,WHS4_154,COUNTRY,ZWE,AFR,Africa,YEAR,2015,,,,,,,,,75.7,75.7,,,DHS 2015.,2025-09-26T14:12:09Z,2010-2015,2010-01-01,2015-12-31
4221859,WHS4_154,COUNTRY,SLV,AMR,Americas,YEAR,2015,,,,,,,,,74,74,,,Publice Sector only. WHO/PAHO; 2016.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
5883427,WHS4_154,COUNTRY,TCD,AFR,Africa,YEAR,1997,,,,,,,,,14.8,14.8,,,DHS 1996-1997.,2025-09-26T14:12:09Z,1991-1997,1991-01-01,1997-12-31
8540831,WHS4_154,COUNTRY,CRI,AMR,Americas,YEAR,2018,,,,,,,,,94.1,94.1,,,MICS 2018.,2025-09-26T14:12:09Z,2016-2018,2016-01-01,2018-12-31
7202450,WHS4_154,COUNTRY,BDI,AFR,Africa,YEAR,2010,,,,,,,,,33.4,33.4,,,DHS 2010.,2025-09-26T14:12:09Z,2005-2010,2005-01-01,2010-12-31
2833290,WHS4_154,COUNTRY,NIC,AMR,Americas,YEAR,2016,,,,,,,,,68,68,,,PAHO Database; 2018.,2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
6162291,WHS4_154,COUNTRY,CZE,EUR,Europe,YEAR,2013,,,,,,,,,95.6,95.6,,,"3 or more visits. Ústav zdravotnických informací a statistiky ČR, [Czech Republic]; 2015.",2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
8147761,WHS4_154,COUNTRY,USA,AMR,Americas,YEAR,2002,,,,,,,,,93.3,93.3,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2002,2002-01-01,2002-12-31
9790574,WHS4_154,COUNTRY,PRY,AMR,Americas,YEAR,2015,,,,,,,,,77.4,77.4,,,WHO/PAHO; 2017.,2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
111208,WHS4_154,COUNTRY,MEX,AMR,Americas,YEAR,2018,,,,,,,,,89.8,89.8,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2018,2018-01-01,2018-12-31
8851523,WHS4_154,COUNTRY,BRN,WPR,Western Pacific,YEAR,2012,,,,,,,,,93.2,93.2,,,Includes only public health facilities Ministry of Health [Brunei Darussalam]. Health Information Booklet 2012; 2013.,2025-09-26T14:12:09Z,2012,2012-01-01,2012-12-31
3435905,WHS4_154,COUNTRY,ECU,AMR,Americas,YEAR,2012,,,,,,,,,79.5,79.5,,,WHO/PAHO; 2015.,2025-09-26T14:12:09Z,2012,2012-01-01,2012-12-31
244220,WHS4_154,COUNTRY,LAO,WPR,Western Pacific,YEAR,2018,,,,,,,,,68,68,,,NHRS 2023.,2025-09-26T14:12:09Z,2018,2018-01-01,2018-12-31
10088831,WHS4_154,COUNTRY,GIN,AFR,Africa,YEAR,2007,,,,,,,,,50.3,50.3,,,"Ministère de l'Economie des Finances et du Plan, Direction Nationale de la Statistique [Guinée], Fonds des Nations Unies pour l’enfance (UNICEF), PAM; 2008.",2025-09-26T14:12:09Z,2002-2007,2002-01-01,2007-12-31
3664327,WHS4_154,COUNTRY,FIN,EUR,Europe,YEAR,2003,,,,,,,,,99.3,99.3,,,National Institute for Health and Welfare (THL) [Finland]; 2017.,2025-09-26T14:12:09Z,2003,2003-01-01,2003-12-31
2103270,WHS4_154,COUNTRY,CUB,AMR,Americas,YEAR,2011,,,,,,,,,100,100,,,WHO/PAHO; 2012.,2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
5997228,WHS4_154,COUNTRY,SGP,WPR,Western Pacific,YEAR,2010,,,,,,,,,96.1,96.1,,,Government administrative databases for outpatient and birth records - Singapore; 2023.,2025-09-26T14:12:09Z,2010,2010-01-01,2010-12-31
1792183,WHS4_154,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,77.1,77.1,,,Ministry of Health [Oman]; 2018.,2025-09-26T14:12:09Z,2017,2017-01-01,2017-12-31
10152347,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2004,,,,,,,,,86.17689353,86.17689353,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 86.0 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2004; 2014.",2025-09-26T14:12:09Z,2004,2004-01-01,2004-12-31
3791273,WHS4_154,COUNTRY,KNA,AMR,Americas,YEAR,2021,,,,,,,,,85.4,85.4,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2021,2021-01-01,2021-12-31
10044391,WHS4_154,COUNTRY,USA,AMR,Americas,YEAR,2003,,,,,,,,,93.6,93.6,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2003,2003-01-01,2003-12-31
5433281,WHS4_154,COUNTRY,BHS,AMR,Americas,YEAR,2019,,,,,,,,,81.2,81.2,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,2019,2019-01-01,2019-12-31
776867,WHS4_154,COUNTRY,DOM,AMR,Americas,YEAR,2002,,,,,,,,,93.5,93.5,,,DHS 2002.,2025-09-26T14:12:09Z,1997-2002,1997-01-01,2002-12-31
3302867,WHS4_154,COUNTRY,EST,EUR,Europe,YEAR,2023,,,,,,,,,97.7,97.7,,,5+ visits  Estonian Medical Birth Registry (EMBR) 2024,2025-09-26T14:12:09Z,2023,2023-01-01,2023-12-31
10031702,WHS4_154,COUNTRY,THA,SEAR,South-East Asia,YEAR,2012,,,,,,,,,93.4,93.4,,,MICS 2012.,2025-09-26T14:12:09Z,2010-2012,2010-01-01,2012-12-31
8572585,WHS4_154,COUNTRY,GHA,AFR,Africa,YEAR,2022,,,,,,,,,87.8,87.8,,,DHS 2022.,2025-09-26T14:12:09Z,2020-2022,2020-01-01,2022-12-31
5655239,WHS4_154,COUNTRY,CRI,AMR,Americas,YEAR,1999,,,,,,,,,98.8,98.8,,,"3 or more visits. Ministerio de Salud [Ministry of Health, Costa Rica]; 2016.",2025-09-26T14:12:09Z,1994-1999,1994-01-01,1999-12-31
9188431,WHS4_154,COUNTRY,GHA,AFR,Africa,YEAR,2014,,,,,,,,,87.3,87.3,,,DHS 2014.,2025-09-26T14:12:09Z,2009-2014,2009-01-01,2014-12-31
7837310,WHS4_154,COUNTRY,SVK,EUR,Europe,YEAR,2011,,,,,,,,,94.6,94.6,,,"National Health Information Center, Slovak Republic, 2023",2025-09-26T14:12:09Z,2011,2011-01-01,2011-12-31
1970101,WHS4_154,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2023,,,,,,,,,98,98,,,MICS 2023 (snaphots).,2025-09-26T14:12:09Z,2021-2023,2021-01-01,2023-12-31
6961491,WHS4_154,COUNTRY,PRI,AMR,Americas,YEAR,1996,,,,,,,,,93.5,93.5,,,PLISA Health Information Platform; 2024.,2025-09-26T14:12:09Z,1996,1996-01-01,1996-12-31
3766025,WHS4_154,COUNTRY,IND,SEAR,South-East Asia,YEAR,1993,,,,,,,,,26.9,26.9,,,DHS 1992-1993.,2025-09-26T14:12:09Z,1988-1993,1988-01-01,1993-12-31
3823056,WHS4_154,COUNTRY,PRY,AMR,Americas,YEAR,2018,,,,,,,,,83,83,,,WHO/PAHO; 2022.,2025-09-26T14:12:09Z,2018,2018-01-01,2018-12-31
7691332,WHS4_154,COUNTRY,MOZ,AFR,Africa,YEAR,2003,,,,,,,,,53.1,53.1,,,DHS 2003.,2025-09-26T14:12:09Z,1998-2003,1998-01-01,2003-12-31
7754854,WHS4_154,COUNTRY,GEO,EUR,Europe,YEAR,2016,,,,,,,,,81.2,81.2,,,"Ministry of Labour, Health and Social Affairs of Georgia; 2017.",2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
510821,WHS4_154,COUNTRY,KAZ,EUR,Europe,YEAR,1999,,,,,,,,,70,70,,,DHS 1999.,2025-09-26T14:12:09Z,1994-1999,1994-01-01,1999-12-31
5414310,WHS4_154,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,1996,,,,,,,,,88.5,88.5,,,5 or more visits. FHS 1996. Preliminary Report.,2025-09-26T14:12:09Z,1996,1996-01-01,1996-12-31
7056733,WHS4_154,COUNTRY,BRN,WPR,Western Pacific,YEAR,2009,,,,,,,,,100,100,,,CHIPS 2011. WHO/WPRO; 2011.,2025-09-26T14:12:09Z,2009,2009-01-01,2009-12-31
3968871,WHS4_154,COUNTRY,BHS,AMR,Americas,YEAR,2022,,,,,,,,,91.9,91.9,,,PLISA Health Information Platform; 2025.,2025-09-26T14:12:09Z,2022,2022-01-01,2022-12-31
6390595,WHS4_154,COUNTRY,IND,SEAR,South-East Asia,YEAR,2006,,,,,,,,,37,37,,,DHS 2005-2006.,2025-09-26T14:12:09Z,2000-2006,2000-01-01,2006-12-31
256976,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2015,,,,,,,,,90.96573386,90.96573386,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 90.9 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2015; 2017.",2025-09-26T14:12:09Z,2015,2015-01-01,2015-12-31
3747001,WHS4_154,COUNTRY,TCD,AFR,Africa,YEAR,2015,,,,,,,,,31,31,,,DHS 2014-2015.,2025-09-26T14:12:09Z,2009-2015,2009-01-01,2015-12-31
612257,WHS4_154,COUNTRY,SYC,AFR,Africa,YEAR,2017,,,,,,,,,99.2,99.2,,,It covers all women in the country as the information is gathered from all the birthing centres across the country. There is no private birthing centres in Seychelles. It was label as Maternity Ward Data as the person collating the data is the Head of the Maternity Ward in the country. Annual Health Sector Performance Report 2017.,2025-09-26T14:12:09Z,2017,2017-01-01,2017-12-31
7113934,WHS4_154,COUNTRY,MUS,AFR,Africa,YEAR,2014,,,,,,,,,77.7,77.7,,,2014 Contraceptive Prevalence Survey,2025-09-26T14:12:09Z,2009-2014,2009-01-01,2014-12-31
2681011,WHS4_154,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,79.2,79.2,,,Ministry of Health [Oman]; 2014.,2025-09-26T14:12:09Z,2013,2013-01-01,2013-12-31
9340613,WHS4_154,COUNTRY,AUS,WPR,Western Pacific,YEAR,2014,,,,,,,,,95.3,95.3,,,5 or more visits. Australian Institute of Health and Welfare (AIHW); 2016.,2025-09-26T14:12:09Z,2014,2014-01-01,2014-12-31
9524623,WHS4_154,COUNTRY,TCD,AFR,Africa,YEAR,2010,,,,,,,,,23.1,23.1,,,MICS 2010.,2025-09-26T14:12:09Z,2008-2010,2008-01-01,2010-12-31
4761470,WHS4_154,COUNTRY,SYC,AFR,Africa,YEAR,2018,,,,,,,,,99,99,,,It covers all women in the country as the information is gathered from all the birthing centres across the country. There is no private birthing centres in Seychelles. It was label as Maternity Ward Data as the person collating the data is the Head of the Maternity Ward in the country. Annual Health Sector Performance Report 2019.,2025-09-26T14:12:09Z,2018,2018-01-01,2018-12-31
555150,WHS4_154,COUNTRY,BDI,AFR,Africa,YEAR,2021,,,,,,,,,35.9,35.9,,,Annuaire des Statistisques Sanitaires 2022.,2025-09-26T14:12:09Z,2021,2021-01-01,2021-12-31
593230,WHS4_154,COUNTRY,BRA,AMR,Americas,YEAR,2023,,,,,,,,,93.76962535,93.76962535,,,"Data updated as MOH shared slightly different values during UHC CC 2025. Previously: 93.7 DATASUS, MS/SVS/DASIS [Brazil]. Período: 2023.",2025-09-26T14:12:09Z,2023,2023-01-01,2023-12-31
5890018,WHS4_154,COUNTRY,DMA,AMR,Americas,YEAR,2016,,,,,,,,,70,70,,,WHO/PAHO; 2017.,2025-09-26T14:12:09Z,2016,2016-01-01,2016-12-31
