country_code,year,who_region,who_region_code,mmr,inst_birth,sba,anc4,csection,abr_15_19,anaemia,mmr_w,lmmr,lmmr_raw,inst_l1,sba_l1,anc4_l1,abr_l1,an_l1,inst_lead1,inst10,sba10,anc410,abr1,an10,inst10_lead1,an10_c
AFG,2000,Eastern Mediterranean,EMR,1371.645908,NA,NA,NA,NA,NA,31.6,1201.8579138399996,7.092455599140473,7.224495475930091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFG,2001,Eastern Mediterranean,EMR,1310.954923,NA,NA,NA,NA,NA,31.5,1201.8579138399996,7.092455599140473,7.179273611444291,NA,NA,NA,NA,31.6,NA,NA,NA,NA,NA,3.16,NA,0.5131629769194537
AFG,2002,Eastern Mediterranean,EMR,1262.516681,NA,NA,NA,NA,177.5817566,31.4,1201.8579138399996,7.092455599140473,7.141654128957167,NA,NA,NA,NA,31.5,12.9,NA,NA,NA,NA,3.15,1.29,0.5031629769194534
AFG,2003,Eastern Mediterranean,EMR,1201.38145,12.9,14,NA,NA,146.9909058,31.6,1201.38145,7.092059410841383,7.092059410841383,NA,NA,NA,177.5817566,31.4,NA,NA,NA,NA,177.5817566,3.1399999999999997,NA,0.4931629769194532
AFG,2004,Eastern Mediterranean,EMR,1166.469374,NA,NA,NA,NA,NA,31.9,1166.469374,7.06259375707907,7.06259375707907,12.9,14,NA,146.9909058,31.6,NA,1.29,1.4,NA,146.9909058,3.16,NA,0.5131629769194537
AFG,2005,Eastern Mediterranean,EMR,1108.05603,NA,NA,NA,NA,157.0216064,32.3,1108.05603,7.011264509067812,7.011264509067812,NA,NA,NA,NA,31.9,NA,NA,NA,NA,NA,3.19,NA,0.5431629769194535
AFG,2006,Eastern Mediterranean,EMR,1069.436333,NA,NA,NA,NA,118.7850876,32.7,1069.436333,6.975821632183551,6.975821632183551,NA,NA,NA,157.0216064,32.3,NA,NA,NA,NA,157.0216064,3.2299999999999995,NA,0.5831629769194531
AFG,2007,Eastern Mediterranean,EMR,1032.007881,NA,NA,NA,NA,NA,33.2,1032.007881,6.940230098325773,6.940230098325773,NA,NA,NA,118.7850876,32.7,NA,NA,NA,NA,118.7850876,3.2700000000000005,NA,0.623162976919454
AFG,2008,Eastern Mediterranean,EMR,955.2373281,NA,NA,NA,NA,150,33.7,955.2373281,6.863006133392811,6.863006133392811,NA,NA,NA,NA,33.2,NA,NA,NA,NA,NA,3.3200000000000003,NA,0.6731629769194538
AFG,2009,Eastern Mediterranean,EMR,925.4222917,NA,NA,NA,NA,81.16436768,34.3,925.4222917,6.831330169245118,6.831330169245118,NA,NA,NA,150,33.7,32.9,NA,NA,NA,150,3.37,3.29,0.7231629769194536
AFG,2010,Eastern Mediterranean,EMR,892.7351444,32.9,34,16.1,NA,NA,34.9,892.7351444,6.795409472219727,6.795409472219727,NA,NA,NA,81.16436768,34.3,NA,NA,NA,NA,81.16436768,3.4299999999999997,NA,0.7831629769194532
AFG,2011,Eastern Mediterranean,EMR,838.23551869999994,NA,39,14.6,NA,107.4911346,35.7,838.23551869999994,6.732491380662123,6.732491380662123,32.9,34,16.1,NA,34.9,36,3.29,3.4,1.61,NA,3.4899999999999998,3.6,0.8431629769194533
AFG,2012,Eastern Mediterranean,EMR,809.7532045,36,40,9.9,NA,NA,36.5,809.7532045,6.697963697692721,6.697963697692721,NA,39,14.6,107.4911346,35.7,NA,NA,3.9,1.46,107.4911346,3.5700000000000003,NA,0.9231629769194538
AFG,2013,Eastern Mediterranean,EMR,778.4308657,NA,NA,NA,NA,86.76317596,37.4,778.4308657,6.658563993993711,6.658563993993711,36,40,9.9,NA,36.5,42.8,3.6,4,0.99,NA,3.65,4.279999999999999,1.0031629769194534
AFG,2014,Eastern Mediterranean,EMR,754.5868369,42.8,45,22.7,NA,77.23165131,38.3,754.5868369,6.627494714750361,6.627494714750361,NA,NA,NA,86.76317596,37.4,48.1,NA,NA,NA,86.76317596,3.7399999999999998,4.8100000000000005,1.0931629769194533
AFG,2015,Eastern Mediterranean,EMR,741.1936414,48.1,51,17.8,2.7,NA,39.2,741.1936414,6.6096101813572465,6.6096101813572465,42.8,45,22.7,77.23165131,38.3,NA,4.279999999999999,4.5,2.27,77.23165131,3.8299999999999996,NA,1.1831629769194532
AFG,2016,Eastern Mediterranean,EMR,702.2406141,NA,NA,NA,NA,NA,40.1,702.2406141,6.5556991008180505,6.5556991008180505,48.1,51,17.8,NA,39.2,50.5,4.8100000000000005,5.1,1.78,NA,3.9200000000000004,5.05,1.273162976919454
AFG,2017,Eastern Mediterranean,EMR,658.5652828,50.5,53,16.3,NA,62,40.9,658.5652828,6.491580955582837,6.491580955582837,NA,NA,NA,NA,40.1,56.3,NA,NA,NA,NA,4.01,5.63,1.3631629769194533
AFG,2018,Eastern Mediterranean,EMR,629.2391585,56.3,59,20.9,NA,NA,41.7,629.2391585,6.446099364016068,6.446099364016068,50.5,53,16.3,62,40.9,NA,5.05,5.3,1.6300000000000001,62,4.09,NA,1.4431629769194534
AFG,2019,Eastern Mediterranean,EMR,601.0600766,NA,NA,NA,NA,NA,42.4,601.0600766,6.400357235346241,6.400357235346241,56.3,59,20.9,NA,41.7,62.5,5.63,5.9,2.09,NA,4.17,6.25,1.5231629769194535
AFG,2020,Eastern Mediterranean,EMR,633.6187131,62.5,62,27.6,NA,NA,43.1,633.6187131,6.453024366738284,6.453024366738284,NA,NA,NA,NA,42.4,NA,NA,NA,NA,NA,4.24,NA,1.5931629769194537
AFG,2021,Eastern Mediterranean,EMR,660.2219088,NA,NA,NA,NA,62,43.7,660.2219088,6.494089500304152,6.494089500304152,62.5,62,27.6,NA,43.1,NA,6.25,6.2,2.7600000000000002,NA,4.3100000000000005,NA,1.663162976919454
AFG,2022,Eastern Mediterranean,EMR,550.731835,NA,NA,NA,NA,NA,44.5,550.731835,6.313062122075631,6.313062122075631,NA,NA,NA,62,43.7,NA,NA,NA,NA,62,4.37,NA,1.7231629769194536
AGO,2000,Africa,AFR,659.3351884,NA,NA,NA,NA,NA,52.9,659.3351884,6.4927475673147335,6.4927475673147335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,2001,Africa,AFR,628.606353,NA,NA,NA,NA,NA,52.4,628.606353,6.4450947875859566,6.4450947875859566,NA,NA,NA,NA,52.9,NA,NA,NA,NA,NA,5.29,NA,2.6431629769194536
AGO,2002,Africa,AFR,602.3700556,NA,NA,NA,NA,149.5184021,51.9,602.3700556,6.402530699374883,6.402530699374883,NA,NA,NA,NA,52.4,NA,NA,NA,NA,NA,5.24,NA,2.5931629769194537
AGO,2003,Africa,AFR,538.0167748,NA,NA,NA,NA,150.8824921,51.4,538.0167748,6.2897466925026375,6.2897466925026375,NA,NA,NA,149.5184021,51.9,NA,NA,NA,NA,149.5184021,5.1899999999999995,NA,2.543162976919453
AGO,2004,Africa,AFR,498.9089688,NA,NA,NA,NA,157.7686157,50.9,498.9089688,6.2144260194468215,6.2144260194468215,NA,NA,NA,150.8824921,51.4,NA,NA,NA,NA,150.8824921,5.14,NA,2.493162976919453
AGO,2005,Africa,AFR,461.9025905,NA,NA,NA,NA,165.6366425,50.3,461.9025905,6.1375166442626545,6.1375166442626545,NA,NA,NA,157.7686157,50.9,NA,NA,NA,NA,157.7686157,5.09,NA,2.4431629769194534
AGO,2006,Africa,AFR,437.16848,NA,NA,NA,NA,171.9163055,49.7,437.16848,6.082603493948949,6.082603493948949,NA,NA,NA,165.6366425,50.3,45.8,NA,NA,NA,165.6366425,5.029999999999999,4.58,2.383162976919453
AGO,2007,Africa,AFR,401.2986412,45.8,47,NA,NA,NA,49,401.2986412,5.997194701371117,5.997194701371117,NA,NA,NA,171.9163055,49.7,NA,NA,NA,NA,171.9163055,4.970000000000001,NA,2.323162976919454
AGO,2008,Africa,AFR,372.2048971,NA,NA,NA,NA,187.8952789,48.2,372.2048971,5.92212759080564,5.92212759080564,45.8,47,NA,NA,49,NA,4.58,4.7,NA,NA,4.9,NA,2.253162976919454
AGO,2009,Africa,AFR,348.0829497,NA,NA,NA,NA,190.8691406,47.3,348.0829497,5.855309572184929,5.855309572184929,NA,NA,NA,187.8952789,48.2,NA,NA,NA,NA,187.8952789,4.82,NA,2.173162976919454
AGO,2010,Africa,AFR,321.4337389,NA,NA,NA,NA,NA,46.5,321.4337389,5.775897654350676,5.775897654350676,NA,NA,NA,190.8691406,47.3,NA,NA,NA,NA,190.8691406,4.7299999999999995,NA,2.083162976919453
AGO,2011,Africa,AFR,300.586423,NA,NA,NA,NA,169.0953064,45.8,300.586423,5.7090566185422755,5.7090566185422755,NA,NA,NA,NA,46.5,NA,NA,NA,NA,NA,4.65,NA,2.003162976919454
AGO,2012,Africa,AFR,277.7975873,NA,NA,NA,NA,NA,45.2,277.7975873,5.630486024975179,5.630486024975179,NA,NA,NA,169.0953064,45.8,NA,NA,NA,NA,169.0953064,4.58,NA,1.9331629769194536
AGO,2013,Africa,AFR,266.7850365,NA,NA,NA,NA,166.1003265,44.8,266.7850365,5.590184556042497,5.590184556042497,NA,NA,NA,NA,45.2,NA,NA,NA,NA,NA,4.5200000000000005,NA,1.873162976919454
AGO,2014,Africa,AFR,261.7348521,NA,NA,NA,NA,162.6520081,44.5,261.7348521,5.571145356715517,5.571145356715517,NA,NA,NA,166.1003265,44.8,NA,NA,NA,NA,166.1003265,4.4799999999999995,NA,1.833162976919453
AGO,2015,Africa,AFR,249.3749766,NA,NA,NA,NA,NA,44.2,249.3749766,5.522959700526168,5.522959700526168,NA,NA,NA,162.6520081,44.5,45.6,NA,NA,NA,162.6520081,4.45,4.5600000000000005,1.8031629769194537
AGO,2016,Africa,AFR,235.6878204,45.6,50,61.4,3.7,NA,44.1,235.6878204,5.466742059344752,5.466742059344752,NA,NA,NA,NA,44.2,NA,NA,NA,NA,NA,4.42,NA,1.7731629769194535
AGO,2017,Africa,AFR,220.3095473,NA,NA,NA,NA,NA,44,220.3095473,5.399562388015258,5.399562388015258,45.6,50,61.4,NA,44.1,NA,4.5600000000000005,5,6.14,NA,4.41,NA,1.7631629769194537
AGO,2018,Africa,AFR,208.382423,NA,NA,NA,NA,NA,43.9,208.382423,5.344162355085212,5.344162355085212,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,4.4,NA,1.7531629769194539
AGO,2019,Africa,AFR,201.5926827,NA,NA,NA,NA,NA,43.7,201.5926827,5.311197474183079,5.311197474183079,NA,NA,NA,NA,43.9,NA,NA,NA,NA,NA,4.39,NA,1.7431629769194532
AGO,2020,Africa,AFR,194.8259598,NA,NA,NA,NA,NA,43.6,194.8259598,5.27722630455624,5.27722630455624,NA,NA,NA,NA,43.7,NA,NA,NA,NA,NA,4.37,NA,1.7231629769194536
AGO,2021,Africa,AFR,210.5683328,NA,NA,NA,NA,NA,43.6,210.5683328,5.3545480328299435,5.3545480328299435,NA,NA,NA,NA,43.6,NA,NA,NA,NA,NA,4.36,NA,1.7131629769194539
AGO,2022,Africa,AFR,184.5930974,NA,NA,NA,NA,NA,43.7,184.5930974,5.223556628927749,5.223556628927749,NA,NA,NA,NA,43.6,NA,NA,NA,NA,NA,4.36,NA,1.7131629769194539
ALB,2000,Europe,EUR,15.4198653,NA,99,NA,NA,16.2201519,22.7,15.4198653,2.7984919005801587,2.7984919005801587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALB,2001,Europe,EUR,14.4295666,NA,NA,NA,NA,8.087656021,22.3,14.4295666,2.736285577840603,2.736285577840603,NA,99,NA,16.2201519,22.7,94,NA,9.9,NA,16.2201519,2.27,9.4,-0.37683702308054645
ALB,2002,Europe,EUR,13.78387477,94,98,41.1,NA,13.80000019,21.9,13.78387477,2.693537044219513,2.693537044219513,NA,NA,NA,8.087656021,22.3,NA,NA,NA,NA,8.087656021,2.23,NA,-0.4168370230805465
ALB,2003,Europe,EUR,13.41151553,NA,NA,NA,NA,15.93000031,21.7,13.41151553,2.668027576583939,2.668027576583939,94,98,41.1,13.80000019,21.9,NA,9.4,9.8,4.11,13.80000019,2.19,NA,-0.4568370230805465
ALB,2004,Europe,EUR,12.8660531,NA,NA,NA,NA,21.36000061,21.4,12.8660531,2.6294436300240003,2.6294436300240003,NA,NA,NA,15.93000031,21.7,98,NA,NA,NA,15.93000031,2.17,9.8,-0.47683702308054654
ALB,2005,Europe,EUR,12.19078709,98,100,NA,NA,20.15999985,21.2,12.19078709,2.5795186381861477,2.5795186381861477,NA,NA,NA,21.36000061,21.4,NA,NA,NA,NA,21.36000061,2.1399999999999997,NA,-0.5068370230805468
ALB,2006,Europe,EUR,11.41079466,NA,NA,NA,NA,17.67000008,20.9,11.41079466,2.518566631010111,2.518566631010111,98,100,NA,20.15999985,21.2,NA,9.8,10,NA,20.15999985,2.12,NA,-0.5268370230805464
ALB,2007,Europe,EUR,10.43994166,NA,NA,NA,NA,17.43000031,20.6,10.43994166,2.437110886288299,2.437110886288299,NA,NA,NA,17.67000008,20.9,NA,NA,NA,NA,17.67000008,2.09,NA,-0.5568370230805466
ALB,2008,Europe,EUR,9.739621599,NA,NA,NA,NA,18.43000031,20.4,9.739621599,2.3739398555922424,2.3739398555922424,NA,NA,NA,17.43000031,20.6,96.7,NA,NA,NA,17.43000031,2.06,9.67,-0.5868370230805464
ALB,2009,Europe,EUR,9.4136967,96.7,99,66.8,NA,18.98999977,20.1,9.4136967,2.343121930060778,2.343121930060778,NA,NA,NA,18.43000031,20.4,NA,NA,NA,NA,18.43000031,2.04,NA,-0.6068370230805464
ALB,2010,Europe,EUR,9.366513137,NA,NA,NA,NA,19.42000008,19.9,9.366513137,2.338580720471719,2.338580720471719,96.7,99,66.8,18.98999977,20.1,NA,9.67,9.9,6.68,18.98999977,2.0100000000000002,NA,-0.6368370230805462
ALB,2011,Europe,EUR,9.451179409,NA,NA,NA,NA,20.56999969,20,9.451179409,2.346714834147635,2.346714834147635,NA,NA,NA,19.42000008,19.9,NA,NA,NA,NA,19.42000008,1.9899999999999998,NA,-0.6568370230805467
ALB,2012,Europe,EUR,9.795039287,NA,NA,NA,NA,21.02000046,20.1,9.795039287,2.379086703330227,2.379086703330227,NA,NA,NA,20.56999969,20,NA,NA,NA,NA,20.56999969,2,NA,-0.6468370230805465
ALB,2013,Europe,EUR,9.936336943,NA,NA,NA,34.08,20.42000008,20.3,9.936336943,2.3920909093895917,2.3920909093895917,NA,NA,NA,21.02000046,20.1,NA,NA,NA,NA,21.02000046,2.0100000000000002,NA,-0.6368370230805462
ALB,2014,Europe,EUR,9.713074758,NA,NA,NA,NA,20.93000031,20.6,9.713074758,2.3714649355067965,2.3714649355067965,NA,NA,NA,20.42000008,20.3,NA,NA,NA,NA,20.42000008,2.0300000000000002,NA,-0.6168370230805462
ALB,2015,Europe,EUR,9.139483991,NA,NA,NA,NA,19.95999908,21,9.139483991,2.316437108406637,2.316437108406637,NA,NA,NA,20.93000031,20.6,NA,NA,NA,NA,20.93000031,2.06,NA,-0.5868370230805464
ALB,2016,Europe,EUR,8.474855766,NA,NA,NA,NA,17.35000038,21.4,8.474855766,2.2486415282668735,2.2486415282668735,NA,NA,NA,19.95999908,21,NA,NA,NA,NA,19.95999908,2.1,NA,-0.5468370230805464
ALB,2017,Europe,EUR,7.853670701,NA,NA,NA,NA,15.98999977,21.9,7.853670701,2.1808321415017478,2.1808321415017478,NA,NA,NA,17.35000038,21.4,98.6,NA,NA,NA,17.35000038,2.1399999999999997,9.86,-0.5068370230805468
ALB,2018,Europe,EUR,7.376224284,98.6,100,77.8,NA,14.27000046,22.3,7.376224284,2.1253972501915914,2.1253972501915914,NA,NA,NA,15.98999977,21.9,NA,NA,NA,NA,15.98999977,2.19,NA,-0.4568370230805465
ALB,2019,Europe,EUR,7.109886363,NA,NA,NA,NA,14.07222366,22.6,7.109886363,2.0930838560686107,2.0930838560686107,98.6,100,77.8,14.27000046,22.3,NA,9.86,10,7.779999999999999,14.27000046,2.23,NA,-0.4168370230805465
ALB,2020,Europe,EUR,7.033476047,NA,100,NA,NA,13.149999619999999,22.9,7.033476047,2.083617316857423,2.083617316857423,NA,NA,NA,14.07222366,22.6,NA,NA,NA,NA,14.07222366,2.2600000000000002,NA,-0.38683702308054624
ALB,2021,Europe,EUR,13.80074386,NA,100,NA,NA,11.78999996,23.4,13.80074386,2.694677440317848,2.694677440317848,NA,100,NA,13.149999619999999,22.9,NA,NA,10,NA,13.149999619999999,2.29,NA,-0.35683702308054643
ALB,2022,Europe,EUR,7.99804587,NA,100,NA,NA,9.840000153,24,7.99804587,2.197007428205498,2.197007428205498,NA,100,NA,11.78999996,23.4,NA,NA,10,NA,11.78999996,2.34,NA,-0.3068370230805466
AND,2000,Europe,EUR,14.01728471,NA,NA,NA,NA,9.11300087,12.5,14.01728471,2.709201851698017,2.709201851698017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,2001,Europe,EUR,13.86894343,NA,NA,NA,NA,9.375,12.3,13.86894343,2.6992747041480265,2.6992747041480265,NA,NA,NA,9.11300087,12.5,NA,NA,NA,NA,9.11300087,1.25,NA,-1.3968370230805465
AND,2002,Europe,EUR,13.58630494,NA,NA,NA,NA,7.978723526,12.2,13.58630494,2.68008307069206,2.68008307069206,NA,NA,NA,9.375,12.3,NA,NA,NA,NA,9.375,1.23,NA,-1.4168370230805465
AND,2003,Europe,EUR,12.51906664,NA,NA,NA,NA,8.24350071,12.1,12.51906664,2.6041010327287997,2.6041010327287997,NA,NA,NA,7.978723526,12.2,NA,NA,NA,NA,7.978723526,1.22,NA,-1.4268370230805465
AND,2004,Europe,EUR,11.67509819,NA,NA,NA,NA,5.357142925,12.1,11.67509819,2.539639296192803,2.539639296192803,NA,NA,NA,8.24350071,12.1,NA,NA,NA,NA,8.24350071,1.21,NA,-1.4368370230805465
AND,2005,Europe,EUR,12.66888026,NA,NA,NA,NA,9.243211746,12.1,12.66888026,2.6151217351643368,2.6151217351643368,NA,NA,NA,5.357142925,12.1,NA,NA,NA,NA,5.357142925,1.21,NA,-1.4368370230805465
AND,2006,Europe,EUR,10.71289386,NA,NA,NA,NA,10.77000046,12.1,10.71289386,2.4606902743203927,2.4606902743203927,NA,NA,NA,9.243211746,12.1,NA,NA,NA,NA,9.243211746,1.21,NA,-1.4368370230805465
AND,2007,Europe,EUR,11.73938527,NA,NA,NA,NA,7.0399999619999996,12.2,11.73938527,2.5446983970175303,2.5446983970175303,NA,NA,NA,10.77000046,12.1,NA,NA,NA,NA,10.77000046,1.21,NA,-1.4368370230805465
AND,2008,Europe,EUR,11.59507222,NA,NA,NA,NA,8.430000305,12.2,11.59507222,2.5333056438095714,2.5333056438095714,NA,NA,NA,7.0399999619999996,12.2,NA,NA,NA,NA,7.0399999619999996,1.22,NA,-1.4268370230805465
AND,2009,Europe,EUR,11.49842376,NA,NA,NA,NA,4.829999924,12.3,11.49842376,2.525602537157083,2.525602537157083,NA,NA,NA,8.430000305,12.2,NA,NA,NA,NA,8.430000305,1.22,NA,-1.4268370230805465
AND,2010,Europe,EUR,12.13678288,NA,NA,NA,NA,4.429999828,12.3,12.13678288,2.575416148985336,2.575416148985336,NA,NA,NA,4.829999924,12.3,NA,NA,NA,NA,4.829999924,1.23,NA,-1.4168370230805465
AND,2011,Europe,EUR,10.94157238,NA,NA,NA,NA,5.05902195,12.4,10.94157238,2.480025789411327,2.480025789411327,NA,NA,NA,4.429999828,12.3,NA,NA,NA,NA,4.429999828,1.23,NA,-1.4168370230805465
AND,2012,Europe,EUR,11.05368672,NA,NA,NA,NA,2.87521553,12.6,11.05368672,2.4893705650101556,2.4893705650101556,NA,NA,NA,5.05902195,12.4,NA,NA,NA,NA,5.05902195,1.24,NA,-1.4068370230805465
AND,2013,Europe,EUR,9.486657516,NA,NA,NA,NA,4.501969814,12.7,9.486657516,2.3501037363615143,2.3501037363615143,NA,NA,NA,2.87521553,12.6,NA,NA,NA,NA,2.87521553,1.26,NA,-1.3868370230805465
AND,2014,Europe,EUR,9.705653359,NA,NA,NA,NA,5.771248817,12.9,9.705653359,2.3707719532478637,2.3707719532478637,NA,NA,NA,4.501969814,12.7,NA,NA,NA,NA,4.501969814,1.27,NA,-1.3768370230805465
AND,2015,Europe,EUR,9.927322349,NA,100,NA,NA,3.053435087,13.1,9.927322349,2.3912662903822763,2.3912662903822763,NA,NA,NA,5.771248817,12.9,NA,NA,NA,NA,5.771248817,1.29,NA,-1.3568370230805464
AND,2016,Europe,EUR,9.825760977,NA,100,NA,NA,2.617800951,13.3,9.825760977,2.381928569523993,2.381928569523993,NA,100,NA,3.053435087,13.1,NA,NA,10,NA,3.053435087,1.31,NA,-1.3368370230805464
AND,2017,Europe,EUR,11.10385503,NA,100,NA,NA,3.595274687,13.6,11.10385503,2.4935239993819436,2.4935239993819436,NA,100,NA,2.617800951,13.3,NA,NA,10,NA,2.617800951,1.33,NA,-1.3168370230805464
AND,2018,Europe,EUR,10.77858646,NA,NA,NA,NA,2.53292799,14,10.77858646,2.4662831761168547,2.4662831761168547,NA,100,NA,3.595274687,13.6,NA,NA,10,NA,3.595274687,1.3599999999999999,NA,-1.2868370230805466
AND,2019,Europe,EUR,10.64150465,NA,NA,NA,NA,2.548419952,14.3,10.64150465,2.454576699413149,2.454576699413149,NA,NA,NA,2.53292799,14,NA,NA,NA,NA,2.53292799,1.4,NA,-1.2468370230805466
AND,2020,Europe,EUR,48.44802564,NA,NA,NA,NA,0.511247456,14.8,48.44802564,3.9009221308813484,3.9009221308813484,NA,NA,NA,2.548419952,14.3,NA,NA,NA,NA,2.548419952,1.4300000000000002,NA,-1.2168370230805463
AND,2021,Europe,EUR,17.81421741,NA,NA,NA,NA,NA,15.3,17.81421741,2.9346128292393443,2.9346128292393443,NA,NA,NA,0.511247456,14.8,NA,NA,NA,NA,0.511247456,1.48,NA,-1.1668370230805465
AND,2022,Europe,EUR,16.60145821,NA,NA,NA,NA,NA,15.8,16.60145821,2.8679817514529082,2.8679817514529082,NA,NA,NA,NA,15.3,NA,NA,NA,NA,NA,1.53,NA,-1.1168370230805464
ARE,2000,Eastern Mediterranean,EMR,8.305482348,NA,NA,NA,NA,21.88843918,28.7,8.305482348,2.2306037262574137,2.2306037262574137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARE,2001,Eastern Mediterranean,EMR,6.710383491,NA,NA,NA,NA,21.54108429,28.5,6.710383491,2.042567925767586,2.042567925767586,NA,NA,NA,21.88843918,28.7,NA,NA,NA,NA,21.88843918,2.87,NA,0.22316297691945364
ARE,2002,Eastern Mediterranean,EMR,5.489279819,NA,NA,NA,NA,21.46972275,28.5,5.489279819,1.870151556762007,1.870151556762007,NA,NA,NA,21.54108429,28.5,NA,NA,NA,NA,21.54108429,2.85,NA,0.20316297691945362
ARE,2003,Eastern Mediterranean,EMR,4.69062173,NA,NA,NA,NA,24.14801025,28.5,4.69062173,1.7388195093043461,1.7388195093043461,NA,NA,NA,21.46972275,28.5,NA,NA,NA,NA,21.46972275,2.85,NA,0.20316297691945362
ARE,2004,Eastern Mediterranean,EMR,4.128206583,NA,100,NA,NA,21.92300034,28.5,4.128206583,1.63475600410335,1.63475600410335,NA,NA,NA,24.14801025,28.5,NA,NA,NA,NA,24.14801025,2.85,NA,0.20316297691945362
ARE,2005,Eastern Mediterranean,EMR,3.747222641,NA,NA,NA,NA,34.79999924,28.5,3.747222641,1.557559739880762,1.557559739880762,NA,100,NA,21.92300034,28.5,NA,NA,10,NA,21.92300034,2.85,NA,0.20316297691945362
ARE,2006,Eastern Mediterranean,EMR,3.364514001,NA,NA,NA,NA,33.09999847,28.5,3.364514001,1.4735068431157197,1.4735068431157197,NA,NA,NA,34.79999924,28.5,NA,NA,NA,NA,34.79999924,2.85,NA,0.20316297691945362
ARE,2007,Eastern Mediterranean,EMR,3.126304801,NA,NA,NA,NA,33.90000153,28.6,3.126304801,1.4173822851634166,1.4173822851634166,NA,NA,NA,33.09999847,28.5,NA,NA,NA,NA,33.09999847,2.85,NA,0.20316297691945362
ARE,2008,Eastern Mediterranean,EMR,3.14776497,NA,NA,NA,NA,32.29999924,28.6,3.14776497,1.4225696277205178,1.4225696277205178,NA,NA,NA,33.90000153,28.6,NA,NA,NA,NA,33.90000153,2.8600000000000003,NA,0.21316297691945385
ARE,2009,Eastern Mediterranean,EMR,3.381994682,NA,NA,NA,NA,34.20000076,28.4,3.381994682,1.477504027571443,1.477504027571443,NA,NA,NA,32.29999924,28.6,NA,NA,NA,NA,32.29999924,2.8600000000000003,NA,0.21316297691945385
ARE,2010,Eastern Mediterranean,EMR,3.479950583,NA,NA,NA,NA,NA,28.2,3.479950583,1.4996120157856994,1.4996120157856994,NA,NA,NA,34.20000076,28.4,NA,NA,NA,NA,34.20000076,2.84,NA,0.1931629769194534
ARE,2011,Eastern Mediterranean,EMR,3.518747902,NA,NA,NA,NA,NA,28.3,3.518747902,1.5082349426371398,1.5082349426371398,NA,NA,NA,NA,28.2,NA,NA,NA,NA,NA,2.82,NA,0.17316297691945337
ARE,2012,Eastern Mediterranean,EMR,3.579856367,NA,NA,NA,NA,NA,28.3,3.579856367,1.5216676367172992,1.5216676367172992,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,2.83,NA,0.1831629769194536
ARE,2013,Eastern Mediterranean,EMR,3.559014795,NA,100,99.9,23.9,NA,28.3,3.559014795,1.5171065464552553,1.5171065464552553,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,2.83,NA,0.1831629769194536
ARE,2014,Eastern Mediterranean,EMR,3.401704862,NA,100,99.9,NA,NA,28.2,3.401704862,1.4819919345139918,1.4819919345139918,NA,100,99.9,NA,28.3,NA,NA,10,9.99,NA,2.83,NA,0.1831629769194536
ARE,2015,Eastern Mediterranean,EMR,3.254161912,NA,100,99.9,NA,NA,28.2,3.254161912,1.4478977771726862,1.4478977771726862,NA,100,99.9,NA,28.2,NA,NA,10,9.99,NA,2.82,NA,0.17316297691945337
ARE,2016,Eastern Mediterranean,EMR,3.120676283,NA,NA,NA,NA,5.664931297,28.2,3.120676283,1.4160172962501187,1.4160172962501187,NA,100,99.9,NA,28.2,NA,NA,10,9.99,NA,2.82,NA,0.17316297691945337
ARE,2017,Eastern Mediterranean,EMR,2.974792036,NA,NA,NA,NA,4.594747066,28.1,2.974792036,1.3799724287502402,1.3799724287502402,NA,NA,NA,5.664931297,28.2,99.2,NA,NA,NA,5.664931297,2.82,9.92,0.17316297691945337
ARE,2018,Eastern Mediterranean,EMR,2.798113415,99.2,99,97.3,NA,3.353665829,28,2.798113415,1.3345044737135927,1.3345044737135927,NA,NA,NA,4.594747066,28.1,NA,NA,NA,NA,4.594747066,2.81,NA,0.16316297691945358
ARE,2019,Eastern Mediterranean,EMR,2.721322133,NA,100,NA,NA,3.29888773,27.9,2.721322133,1.314079017237911,1.314079017237911,99.2,99,97.3,3.353665829,28,NA,9.92,9.9,9.73,3.353665829,2.8,NA,0.15316297691945335
ARE,2020,Eastern Mediterranean,EMR,6.462641671,NA,100,NA,NA,2.328012228,27.9,6.462641671,2.009909462927129,2.009909462927129,NA,100,NA,3.29888773,27.9,NA,NA,10,NA,3.29888773,2.79,NA,0.14316297691945357
ARE,2021,Eastern Mediterranean,EMR,6.389151983,NA,100,98.6,NA,2.255812407,27.9,6.389151983,2.000012976413489,2.000012976413489,NA,100,NA,2.328012228,27.9,NA,NA,10,NA,2.328012228,2.79,NA,0.14316297691945357
ARE,2022,Eastern Mediterranean,EMR,2.415341791,NA,100,NA,NA,3.003801584,28.1,2.415341791,1.2282775732268614,1.2282775732268614,NA,100,98.6,2.255812407,27.9,NA,NA,10,9.86,2.255812407,2.79,NA,0.14316297691945357
